area_name,area_code,date,new_deaths,total_deaths
Hackney and City of London,E09000012,2021-03-08,0,428
Hammersmith and Fulham,E09000013,2021-03-08,0,232
Haringey,E09000014,2021-03-08,1,385
Harrow,E09000015,2021-03-08,1,502
Havering,E09000016,2021-03-08,2,830
Hillingdon,E09000017,2021-03-08,0,618
Hounslow,E09000018,2021-03-08,0,555
Islington,E09000019,2021-03-08,0,291
Kensington and Chelsea,E09000020,2021-03-08,0,213
Kingston upon Thames,E09000021,2021-03-08,0,292
Lambeth,E09000022,2021-03-08,0,507
Lewisham,E09000023,2021-03-08,0,511
Merton,E09000024,2021-03-08,0,399
Newham,E09000025,2021-03-08,0,616
Redbridge,E09000026,2021-03-08,0,732
Richmond upon Thames,E09000027,2021-03-08,0,272
Southwark,E09000028,2021-03-08,0,337
Sutton,E09000029,2021-03-08,0,433
Tower Hamlets,E09000030,2021-03-08,0,391
Waltham Forest,E09000031,2021-03-08,0,469
Wandsworth,E09000032,2021-03-08,0,431
Westminster,E09000033,2021-03-08,0,302
Barking and Dagenham,E09000002,2021-03-09,0,459
Barnet,E09000003,2021-03-09,0,744
Bexley,E09000004,2021-03-09,1,559
Brent,E09000005,2021-03-09,0,689
Bromley,E09000006,2021-03-09,2,617
Camden,E09000007,2021-03-09,0,270
Croydon,E09000008,2021-03-09,1,799
Ealing,E09000009,2021-03-09,0,613
Enfield,E09000010,2021-03-09,0,582
Greenwich,E09000011,2021-03-09,0,434
Hackney and City of London,E09000012,2021-03-09,0,428
Hammersmith and Fulham,E09000013,2021-03-09,0,232
Haringey,E09000014,2021-03-09,0,385
Harrow,E09000015,2021-03-09,0,502
Havering,E09000016,2021-03-09,0,830
Hillingdon,E09000017,2021-03-09,0,618
Hounslow,E09000018,2021-03-09,1,556
Islington,E09000019,2021-03-09,0,291
Kensington and Chelsea,E09000020,2021-03-09,0,213
Kingston upon Thames,E09000021,2021-03-09,0,292
Lambeth,E09000022,2021-03-09,0,507
Lewisham,E09000023,2021-03-09,1,512
Merton,E09000024,2021-03-09,1,400
Newham,E09000025,2021-03-09,0,616
Redbridge,E09000026,2021-03-09,1,733
Richmond upon Thames,E09000027,2021-03-09,1,273
Southwark,E09000028,2021-03-09,0,337
Sutton,E09000029,2021-03-09,0,433
Tower Hamlets,E09000030,2021-03-09,0,391
Waltham Forest,E09000031,2021-03-09,0,469
Wandsworth,E09000032,2021-03-09,0,431
Westminster,E09000033,2021-03-09,0,302
Barking and Dagenham,E09000002,2021-03-10,0,459
Barnet,E09000003,2021-03-10,0,744
Bexley,E09000004,2021-03-10,0,559
Brent,E09000005,2021-03-10,0,689
Bromley,E09000006,2021-03-10,1,618
Camden,E09000007,2021-03-10,0,270
Croydon,E09000008,2021-03-10,0,799
Ealing,E09000009,2021-03-10,0,613
Enfield,E09000010,2021-03-10,0,582
Greenwich,E09000011,2021-03-10,0,434
Hackney and City of London,E09000012,2021-03-10,0,428
Hammersmith and Fulham,E09000013,2021-03-10,0,232
Haringey,E09000014,2021-03-10,0,385
Harrow,E09000015,2021-03-10,0,502
Havering,E09000016,2021-03-10,3,833
Hillingdon,E09000017,2021-03-10,1,619
Hounslow,E09000018,2021-03-10,0,556
Islington,E09000019,2021-03-10,0,291
Kensington and Chelsea,E09000020,2021-03-10,0,213
Kingston upon Thames,E09000021,2021-03-10,0,292
Lambeth,E09000022,2021-03-10,0,507
Lewisham,E09000023,2021-03-10,0,512
Merton,E09000024,2021-03-10,1,401
Newham,E09000025,2021-03-10,1,617
Redbridge,E09000026,2021-03-10,1,734
Richmond upon Thames,E09000027,2021-03-10,0,273
Southwark,E09000028,2021-03-10,1,338
Sutton,E09000029,2021-03-10,0,433
Tower Hamlets,E09000030,2021-03-10,1,392
Waltham Forest,E09000031,2021-03-10,0,469
Wandsworth,E09000032,2021-03-10,0,431
Westminster,E09000033,2021-03-10,0,302
Barking and Dagenham,E09000002,2021-03-11,1,460
Barnet,E09000003,2021-03-11,1,745
Bexley,E09000004,2021-03-11,0,559
Brent,E09000005,2021-03-11,0,689
Bromley,E09000006,2021-03-11,0,618
Camden,E09000007,2021-03-11,0,270
Croydon,E09000008,2021-03-11,0,799
Ealing,E09000009,2021-03-11,0,613
Enfield,E09000010,2021-03-11,0,582
Greenwich,E09000011,2021-03-11,2,436
Hackney and City of London,E09000012,2021-03-11,1,429
Hammersmith and Fulham,E09000013,2021-03-11,1,233
Haringey,E09000014,2021-03-11,0,385
Harrow,E09000015,2021-03-11,0,502
Havering,E09000016,2021-03-11,1,834
Hillingdon,E09000017,2021-03-11,0,619
Hounslow,E09000018,2021-03-11,0,556
Islington,E09000019,2021-03-11,0,291
Kensington and Chelsea,E09000020,2021-03-11,0,213
Kingston upon Thames,E09000021,2021-03-11,0,292
Lambeth,E09000022,2021-03-11,0,507
Lewisham,E09000023,2021-03-11,0,512
Merton,E09000024,2021-03-11,0,401
Newham,E09000025,2021-03-11,0,617
Redbridge,E09000026,2021-03-11,0,734
Richmond upon Thames,E09000027,2021-03-11,0,273
Southwark,E09000028,2021-03-11,0,338
Sutton,E09000029,2021-03-11,0,433
Tower Hamlets,E09000030,2021-03-11,0,392
Waltham Forest,E09000031,2021-03-11,0,469
Wandsworth,E09000032,2021-03-11,0,431
Westminster,E09000033,2021-03-11,0,302
Barking and Dagenham,E09000002,2021-03-12,1,461
Barnet,E09000003,2021-03-12,0,745
Bexley,E09000004,2021-03-12,0,559
Brent,E09000005,2021-03-12,0,689
Bromley,E09000006,2021-03-12,0,618
Camden,E09000007,2021-03-12,0,270
Croydon,E09000008,2021-03-12,0,799
Ealing,E09000009,2021-03-12,0,613
Enfield,E09000010,2021-03-12,0,582
Greenwich,E09000011,2021-03-12,0,436
Hackney and City of London,E09000012,2021-03-12,0,429
Hammersmith and Fulham,E09000013,2021-03-12,0,233
Haringey,E09000014,2021-03-12,0,385
Harrow,E09000015,2021-03-12,0,502
Havering,E09000016,2021-03-12,0,834
Hillingdon,E09000017,2021-03-12,0,619
Hounslow,E09000018,2021-03-12,0,556
Islington,E09000019,2021-03-12,0,291
Kensington and Chelsea,E09000020,2021-03-12,0,213
Kingston upon Thames,E09000021,2021-03-12,0,292
Lambeth,E09000022,2021-03-12,0,507
Lewisham,E09000023,2021-03-12,0,512
Merton,E09000024,2021-03-12,0,401
Newham,E09000025,2021-03-12,0,617
Redbridge,E09000026,2021-03-12,0,734
Richmond upon Thames,E09000027,2021-03-12,0,273
Southwark,E09000028,2021-03-12,0,338
Sutton,E09000029,2021-03-12,0,433
Tower Hamlets,E09000030,2021-03-12,0,392
Waltham Forest,E09000031,2021-03-12,0,469
Wandsworth,E09000032,2021-03-12,0,431
Westminster,E09000033,2021-03-12,0,302
Barking and Dagenham,E09000002,2021-03-13,0,461
Barnet,E09000003,2021-03-13,0,745
Bexley,E09000004,2021-03-13,1,560
Brent,E09000005,2021-03-13,0,689
Bromley,E09000006,2021-03-13,0,618
Camden,E09000007,2021-03-13,0,270
Croydon,E09000008,2021-03-13,1,800
Ealing,E09000009,2021-03-13,2,615
Enfield,E09000010,2021-03-13,0,582
Greenwich,E09000011,2021-03-13,0,436
Hackney and City of London,E09000012,2021-03-13,0,429
Hammersmith and Fulham,E09000013,2021-03-13,0,233
Haringey,E09000014,2021-03-13,0,385
Harrow,E09000015,2021-03-13,0,502
Havering,E09000016,2021-03-13,0,834
Hillingdon,E09000017,2021-03-13,0,619
Hounslow,E09000018,2021-03-13,0,556
Islington,E09000019,2021-03-13,1,292
Kensington and Chelsea,E09000020,2021-03-13,0,213
Kingston upon Thames,E09000021,2021-03-13,0,292
Lambeth,E09000022,2021-03-13,0,507
Lewisham,E09000023,2021-03-13,0,512
Merton,E09000024,2021-03-13,2,403
Newham,E09000025,2021-03-13,0,617
Redbridge,E09000026,2021-03-13,0,734
Richmond upon Thames,E09000027,2021-03-13,1,274
Southwark,E09000028,2021-03-13,0,338
Sutton,E09000029,2021-03-13,0,433
Tower Hamlets,E09000030,2021-03-13,0,392
Waltham Forest,E09000031,2021-03-13,0,469
Wandsworth,E09000032,2021-03-13,0,431
Westminster,E09000033,2021-03-13,0,302
Barking and Dagenham,E09000002,2021-03-14,1,462
Barnet,E09000003,2021-03-14,1,746
Bexley,E09000004,2021-03-14,0,560
Brent,E09000005,2021-03-14,0,689
Bromley,E09000006,2021-03-14,0,618
Camden,E09000007,2021-03-14,0,270
Croydon,E09000008,2021-03-14,1,801
Ealing,E09000009,2021-03-14,0,615
Enfield,E09000010,2021-03-14,0,582
Greenwich,E09000011,2021-03-14,0,436
Hackney and City of London,E09000012,2021-03-14,0,429
Hammersmith and Fulham,E09000013,2021-03-14,0,233
Haringey,E09000014,2021-03-14,0,385
Harrow,E09000015,2021-03-14,0,502
Havering,E09000016,2021-03-14,0,834
Hillingdon,E09000017,2021-03-14,0,619
Hounslow,E09000018,2021-03-14,1,557
Islington,E09000019,2021-03-14,0,292
Kensington and Chelsea,E09000020,2021-03-14,0,213
Kingston upon Thames,E09000021,2021-03-14,0,292
Lambeth,E09000022,2021-03-14,0,507
Lewisham,E09000023,2021-03-14,0,512
Merton,E09000024,2021-03-14,0,403
Newham,E09000025,2021-03-14,0,617
Redbridge,E09000026,2021-03-14,1,735
Richmond upon Thames,E09000027,2021-03-14,1,275
Southwark,E09000028,2021-03-14,0,338
Sutton,E09000029,2021-03-14,0,433
Tower Hamlets,E09000030,2021-03-14,0,392
Waltham Forest,E09000031,2021-03-14,0,469
Wandsworth,E09000032,2021-03-14,0,431
Westminster,E09000033,2021-03-14,0,302
Barking and Dagenham,E09000002,2021-03-15,0,462
Barnet,E09000003,2021-03-15,2,748
Bexley,E09000004,2021-03-15,1,561
Brent,E09000005,2021-03-15,0,689
Bromley,E09000006,2021-03-15,0,618
Camden,E09000007,2021-03-15,0,270
Croydon,E09000008,2021-03-15,0,801
Ealing,E09000009,2021-03-15,0,615
Enfield,E09000010,2021-03-15,1,583
Greenwich,E09000011,2021-03-15,0,436
Hackney and City of London,E09000012,2021-03-15,0,429
Hammersmith and Fulham,E09000013,2021-03-15,0,233
Haringey,E09000014,2021-03-15,0,385
Harrow,E09000015,2021-03-15,2,504
Havering,E09000016,2021-03-15,0,834
Hillingdon,E09000017,2021-03-15,0,619
Hounslow,E09000018,2021-03-15,0,557
Islington,E09000019,2021-03-15,0,292
Kensington and Chelsea,E09000020,2021-03-15,0,213
Kingston upon Thames,E09000021,2021-03-15,0,292
Lambeth,E09000022,2021-03-15,0,507
Lewisham,E09000023,2021-03-15,0,512
Merton,E09000024,2021-03-15,0,403
Newham,E09000025,2021-03-15,0,617
Redbridge,E09000026,2021-03-15,1,736
Richmond upon Thames,E09000027,2021-03-15,0,275
Southwark,E09000028,2021-03-15,0,338
Sutton,E09000029,2021-03-15,0,433
Tower Hamlets,E09000030,2021-03-15,0,392
Waltham Forest,E09000031,2021-03-15,0,469
Wandsworth,E09000032,2021-03-15,0,431
Westminster,E09000033,2021-03-15,0,302
Barking and Dagenham,E09000002,2021-03-16,0,462
Barnet,E09000003,2021-03-16,1,749
Bexley,E09000004,2021-03-16,0,561
Brent,E09000005,2021-03-16,0,689
Bromley,E09000006,2021-03-16,1,619
Camden,E09000007,2021-03-16,1,271
Croydon,E09000008,2021-03-16,0,801
Ealing,E09000009,2021-03-16,1,616
Enfield,E09000010,2021-03-16,0,583
Greenwich,E09000011,2021-03-16,0,436
Hackney and City of London,E09000012,2021-03-16,0,429
Hammersmith and Fulham,E09000013,2021-03-16,0,233
Haringey,E09000014,2021-03-16,0,385
Harrow,E09000015,2021-03-16,0,504
Havering,E09000016,2021-03-16,1,835
Hillingdon,E09000017,2021-03-16,0,619
Hounslow,E09000018,2021-03-16,0,557
Islington,E09000019,2021-03-16,0,292
Kensington and Chelsea,E09000020,2021-03-16,0,213
Kingston upon Thames,E09000021,2021-03-16,0,292
Lambeth,E09000022,2021-03-16,0,507
Lewisham,E09000023,2021-03-16,0,512
Merton,E09000024,2021-03-16,0,403
Newham,E09000025,2021-03-16,0,617
Redbridge,E09000026,2021-03-16,0,736
Richmond upon Thames,E09000027,2021-03-16,0,275
Southwark,E09000028,2021-03-16,0,338
Sutton,E09000029,2021-03-16,0,433
Tower Hamlets,E09000030,2021-03-16,0,392
Waltham Forest,E09000031,2021-03-16,0,469
Wandsworth,E09000032,2021-03-16,0,431
Westminster,E09000033,2021-03-16,0,302
Barking and Dagenham,E09000002,2021-03-17,0,462
Barnet,E09000003,2021-03-17,1,750
Bexley,E09000004,2021-03-17,0,561
Brent,E09000005,2021-03-17,0,689
Bromley,E09000006,2021-03-17,0,619
Camden,E09000007,2021-03-17,0,271
Croydon,E09000008,2021-03-17,0,801
Ealing,E09000009,2021-03-17,1,617
Enfield,E09000010,2021-03-17,0,583
Greenwich,E09000011,2021-03-17,0,436
Hackney and City of London,E09000012,2021-03-17,0,429
Hammersmith and Fulham,E09000013,2021-03-17,0,233
Haringey,E09000014,2021-03-17,0,385
Harrow,E09000015,2021-03-17,1,505
Havering,E09000016,2021-03-17,0,835
Hillingdon,E09000017,2021-03-17,1,620
Hounslow,E09000018,2021-03-17,0,557
Islington,E09000019,2021-03-17,0,292
Kensington and Chelsea,E09000020,2021-03-17,0,213
Kingston upon Thames,E09000021,2021-03-17,0,292
Lambeth,E09000022,2021-03-17,0,507
Lewisham,E09000023,2021-03-17,0,512
Merton,E09000024,2021-03-17,1,404
Newham,E09000025,2021-03-17,0,617
Redbridge,E09000026,2021-03-17,0,736
Richmond upon Thames,E09000027,2021-03-17,0,275
Southwark,E09000028,2021-03-17,0,338
Sutton,E09000029,2021-03-17,1,434
Tower Hamlets,E09000030,2021-03-17,0,392
Waltham Forest,E09000031,2021-03-17,1,470
Wandsworth,E09000032,2021-03-17,0,431
Westminster,E09000033,2021-03-17,0,302
Barking and Dagenham,E09000002,2021-03-18,0,462
Barnet,E09000003,2021-03-18,0,750
Bexley,E09000004,2021-03-18,0,561
Brent,E09000005,2021-03-18,0,689
Bromley,E09000006,2021-03-18,0,619
Camden,E09000007,2021-03-18,0,271
Croydon,E09000008,2021-03-18,0,801
Ealing,E09000009,2021-03-18,0,617
Enfield,E09000010,2021-03-18,0,583
Greenwich,E09000011,2021-03-18,0,436
Hackney and City of London,E09000012,2021-03-18,0,429
Hammersmith and Fulham,E09000013,2021-03-18,0,233
Haringey,E09000014,2021-03-18,0,385
Harrow,E09000015,2021-03-18,0,505
Havering,E09000016,2021-03-18,0,835
Hillingdon,E09000017,2021-03-18,1,621
Hounslow,E09000018,2021-03-18,0,557
Islington,E09000019,2021-03-18,0,292
Kensington and Chelsea,E09000020,2021-03-18,0,213
Kingston upon Thames,E09000021,2021-03-18,0,292
Lambeth,E09000022,2021-03-18,0,507
Lewisham,E09000023,2021-03-18,0,512
Merton,E09000024,2021-03-18,0,404
Newham,E09000025,2021-03-18,0,617
Redbridge,E09000026,2021-03-18,0,736
Richmond upon Thames,E09000027,2021-03-18,0,275
Southwark,E09000028,2021-03-18,0,338
Sutton,E09000029,2021-03-18,0,434
Tower Hamlets,E09000030,2021-03-18,1,393
Waltham Forest,E09000031,2021-03-18,0,470
Wandsworth,E09000032,2021-03-18,0,431
Westminster,E09000033,2021-03-18,0,302
Barking and Dagenham,E09000002,2021-03-19,0,462
Barnet,E09000003,2021-03-19,0,750
Bexley,E09000004,2021-03-19,0,561
Brent,E09000005,2021-03-19,0,689
Bromley,E09000006,2021-03-19,0,619
Camden,E09000007,2021-03-19,0,271
Croydon,E09000008,2021-03-19,0,801
Ealing,E09000009,2021-03-19,1,618
Enfield,E09000010,2021-03-19,0,583
Greenwich,E09000011,2021-03-19,0,436
Hackney and City of London,E09000012,2021-03-19,0,429
Hammersmith and Fulham,E09000013,2021-03-19,0,233
Haringey,E09000014,2021-03-19,0,385
Harrow,E09000015,2021-03-19,0,505
Havering,E09000016,2021-03-19,0,835
Hillingdon,E09000017,2021-03-19,0,621
Hounslow,E09000018,2021-03-19,0,557
Islington,E09000019,2021-03-19,0,292
Kensington and Chelsea,E09000020,2021-03-19,0,213
Kingston upon Thames,E09000021,2021-03-19,1,293
Lambeth,E09000022,2021-03-19,0,507
Lewisham,E09000023,2021-03-19,0,512
Merton,E09000024,2021-03-19,0,404
Newham,E09000025,2021-03-19,0,617
Redbridge,E09000026,2021-03-19,0,736
Richmond upon Thames,E09000027,2021-03-19,1,276
Southwark,E09000028,2021-03-19,0,338
Sutton,E09000029,2021-03-19,0,434
Tower Hamlets,E09000030,2021-03-19,0,393
Waltham Forest,E09000031,2021-03-19,0,470
Wandsworth,E09000032,2021-03-19,0,431
Westminster,E09000033,2021-03-19,0,302
Barking and Dagenham,E09000002,2021-03-20,0,462
Barnet,E09000003,2021-03-20,0,750
Bexley,E09000004,2021-03-20,0,561
Brent,E09000005,2021-03-20,0,689
Bromley,E09000006,2021-03-20,0,619
Camden,E09000007,2021-03-20,0,271
Croydon,E09000008,2021-03-20,0,801
Ealing,E09000009,2021-03-20,0,618
Enfield,E09000010,2021-03-20,0,583
Greenwich,E09000011,2021-03-20,1,437
Hackney and City of London,E09000012,2021-03-20,0,429
Hammersmith and Fulham,E09000013,2021-03-20,0,233
Haringey,E09000014,2021-03-20,0,385
Harrow,E09000015,2021-03-20,0,505
Havering,E09000016,2021-03-20,0,835
Hillingdon,E09000017,2021-03-20,1,622
Hounslow,E09000018,2021-03-20,0,557
Islington,E09000019,2021-03-20,0,292
Kensington and Chelsea,E09000020,2021-03-20,0,213
Kingston upon Thames,E09000021,2021-03-20,0,293
Lambeth,E09000022,2021-03-20,0,507
Lewisham,E09000023,2021-03-20,0,512
Merton,E09000024,2021-03-20,0,404
Newham,E09000025,2021-03-20,0,617
Redbridge,E09000026,2021-03-20,0,736
Richmond upon Thames,E09000027,2021-03-20,0,276
Southwark,E09000028,2021-03-20,0,338
Sutton,E09000029,2021-03-20,0,434
Tower Hamlets,E09000030,2021-03-20,0,393
Waltham Forest,E09000031,2021-03-20,0,470
Wandsworth,E09000032,2021-03-20,0,431
Westminster,E09000033,2021-03-20,0,302
Barking and Dagenham,E09000002,2021-03-21,0,462
Barnet,E09000003,2021-03-21,0,750
Bexley,E09000004,2021-03-21,0,561
Brent,E09000005,2021-03-21,2,691
Bromley,E09000006,2021-03-21,0,619
Camden,E09000007,2021-03-21,0,271
Croydon,E09000008,2021-03-21,0,801
Ealing,E09000009,2021-03-21,0,618
Enfield,E09000010,2021-03-21,0,583
Greenwich,E09000011,2021-03-21,0,437
Hackney and City of London,E09000012,2021-03-21,0,429
Hammersmith and Fulham,E09000013,2021-03-21,0,233
Haringey,E09000014,2021-03-21,0,385
Harrow,E09000015,2021-03-21,0,505
Havering,E09000016,2021-03-21,0,835
Hillingdon,E09000017,2021-03-21,0,622
Hounslow,E09000018,2021-03-21,0,557
Islington,E09000019,2021-03-21,0,292
Kensington and Chelsea,E09000020,2021-03-21,0,213
Kingston upon Thames,E09000021,2021-03-21,0,293
Lambeth,E09000022,2021-03-21,0,507
Lewisham,E09000023,2021-03-21,0,512
Merton,E09000024,2021-03-21,1,405
Newham,E09000025,2021-03-21,0,617
Redbridge,E09000026,2021-03-21,0,736
Richmond upon Thames,E09000027,2021-03-21,0,276
Southwark,E09000028,2021-03-21,0,338
Sutton,E09000029,2021-03-21,0,434
Tower Hamlets,E09000030,2021-03-21,0,393
Waltham Forest,E09000031,2021-03-21,0,470
Wandsworth,E09000032,2021-03-21,0,431
Westminster,E09000033,2021-03-21,0,302
Barking and Dagenham,E09000002,2021-03-22,0,462
Barnet,E09000003,2021-03-22,0,750
Bexley,E09000004,2021-03-22,0,561
Brent,E09000005,2021-03-22,0,691
Bromley,E09000006,2021-03-22,1,620
Camden,E09000007,2021-03-22,0,271
Croydon,E09000008,2021-03-22,0,801
Ealing,E09000009,2021-03-22,0,618
Enfield,E09000010,2021-03-22,0,583
Greenwich,E09000011,2021-03-22,0,437
Hackney and City of London,E09000012,2021-03-22,0,429
Hammersmith and Fulham,E09000013,2021-03-22,0,233
Haringey,E09000014,2021-03-22,1,386
Harrow,E09000015,2021-03-22,0,505
Havering,E09000016,2021-03-22,0,835
Hillingdon,E09000017,2021-03-22,1,623
Hounslow,E09000018,2021-03-22,1,558
Islington,E09000019,2021-03-22,0,292
Kensington and Chelsea,E09000020,2021-03-22,0,213
Kingston upon Thames,E09000021,2021-03-22,1,294
Lambeth,E09000022,2021-03-22,1,508
Lewisham,E09000023,2021-03-22,0,512
Merton,E09000024,2021-03-22,0,405
Newham,E09000025,2021-03-22,1,618
Redbridge,E09000026,2021-03-22,0,736
Richmond upon Thames,E09000027,2021-03-22,0,276
Southwark,E09000028,2021-03-22,0,338
Sutton,E09000029,2021-03-22,0,434
Tower Hamlets,E09000030,2021-03-22,0,393
Waltham Forest,E09000031,2021-03-22,0,470
Wandsworth,E09000032,2021-03-22,0,431
Westminster,E09000033,2021-03-22,0,302
Barking and Dagenham,E09000002,2021-03-23,0,462
Barnet,E09000003,2021-03-23,0,750
Bexley,E09000004,2021-03-23,0,561
Brent,E09000005,2021-03-23,0,691
Bromley,E09000006,2021-03-23,0,620
Camden,E09000007,2021-03-23,0,271
Croydon,E09000008,2021-03-23,0,801
Ealing,E09000009,2021-03-23,1,619
Enfield,E09000010,2021-03-23,0,583
Greenwich,E09000011,2021-03-23,0,437
Hackney and City of London,E09000012,2021-03-23,0,429
Hammersmith and Fulham,E09000013,2021-03-23,0,233
Haringey,E09000014,2021-03-23,0,386
Harrow,E09000015,2021-03-23,0,505
Havering,E09000016,2021-03-23,0,835
Hillingdon,E09000017,2021-03-23,0,623
Hounslow,E09000018,2021-03-23,0,558
Islington,E09000019,2021-03-23,0,292
Kensington and Chelsea,E09000020,2021-03-23,0,213
Kingston upon Thames,E09000021,2021-03-23,0,294
Lambeth,E09000022,2021-03-23,0,508
Lewisham,E09000023,2021-03-23,0,512
Merton,E09000024,2021-03-23,0,405
Newham,E09000025,2021-03-23,0,618
Redbridge,E09000026,2021-03-23,0,736
Richmond upon Thames,E09000027,2021-03-23,0,276
Southwark,E09000028,2021-03-23,0,338
Sutton,E09000029,2021-03-23,0,434
Tower Hamlets,E09000030,2021-03-23,1,394
Waltham Forest,E09000031,2021-03-23,0,470
Wandsworth,E09000032,2021-03-23,0,431
Westminster,E09000033,2021-03-23,0,302
Barking and Dagenham,E09000002,2021-03-24,0,462
Barnet,E09000003,2021-03-24,0,750
Bexley,E09000004,2021-03-24,0,561
Brent,E09000005,2021-03-24,0,691
Bromley,E09000006,2021-03-24,0,620
Camden,E09000007,2021-03-24,0,271
Croydon,E09000008,2021-03-24,0,801
Ealing,E09000009,2021-03-24,0,619
Enfield,E09000010,2021-03-24,0,583
Greenwich,E09000011,2021-03-24,0,437
Hackney and City of London,E09000012,2021-03-24,0,429
Hammersmith and Fulham,E09000013,2021-03-24,0,233
Haringey,E09000014,2021-03-24,0,386
Harrow,E09000015,2021-03-24,0,505
Havering,E09000016,2021-03-24,0,835
Hillingdon,E09000017,2021-03-24,0,623
Hounslow,E09000018,2021-03-24,1,559
Islington,E09000019,2021-03-24,0,292
Kensington and Chelsea,E09000020,2021-03-24,0,213
Kingston upon Thames,E09000021,2021-03-24,0,294
Lambeth,E09000022,2021-03-24,0,508
Lewisham,E09000023,2021-03-24,1,513
Merton,E09000024,2021-03-24,0,405
Newham,E09000025,2021-03-24,0,618
Redbridge,E09000026,2021-03-24,0,736
Richmond upon Thames,E09000027,2021-03-24,1,277
Southwark,E09000028,2021-03-24,1,339
Sutton,E09000029,2021-03-24,0,434
Tower Hamlets,E09000030,2021-03-24,0,394
Waltham Forest,E09000031,2021-03-24,0,470
Wandsworth,E09000032,2021-03-24,0,431
Westminster,E09000033,2021-03-24,1,303
Barking and Dagenham,E09000002,2021-03-25,0,462
Barnet,E09000003,2021-03-25,0,750
Bexley,E09000004,2021-03-25,0,561
Brent,E09000005,2021-03-25,0,691
Bromley,E09000006,2021-03-25,0,620
Camden,E09000007,2021-03-25,0,271
Croydon,E09000008,2021-03-25,0,801
Ealing,E09000009,2021-03-25,0,619
Enfield,E09000010,2021-03-25,1,584
